cycle,arm,target_rate,limit_x,browse_rate,t_rel,deploy,container,hpa_util_pct,current_replicas,desired_replicas,ready_replicas,pending_pods,ns_running_cores,ns_pending_cores
1,normal,150,0,0,30,adservice,server,15,1,1,1,0,5.978,0.0
1,normal,150,0,0,30,cartservice,server,66,1,1,1,0,5.978,0.0
1,normal,150,0,0,30,checkoutservice,checkout,113,1,1,1,0,5.978,0.0
1,normal,150,0,0,30,currencyservice,server,71,1,1,1,0,5.978,0.0
1,normal,150,0,0,30,emailservice,email,57,2,2,2,0,5.978,0.0
1,normal,150,0,0,30,frontend,server,92,1,1,1,0,5.978,0.0
1,normal,150,0,0,30,paymentservice,payment,49,1,1,1,0,5.978,0.0
1,normal,150,0,0,30,productcatalogservice,server,99,1,1,1,0,5.978,0.0
1,normal,150,0,0,30,recommendationservice,server,62,1,1,1,0,5.978,0.0
1,normal,150,0,0,30,redis-cart,-,,1,1,1,0,5.978,0.0
1,normal,150,0,0,30,shippingservice,server,45,1,1,1,0,5.978,0.0
1,normal,150,0,0,45,adservice,server,15,1,1,1,0,8.038,0.0
1,normal,150,0,0,45,cartservice,server,64,1,1,1,0,8.038,0.0
1,normal,150,0,0,45,checkoutservice,checkout,102,1,2,2,0,8.038,0.0
1,normal,150,0,0,45,currencyservice,server,68,1,1,1,0,8.038,0.0
1,normal,150,0,0,45,emailservice,email,65,2,2,2,0,8.038,0.0
1,normal,150,0,0,45,frontend,server,111,1,2,1,0,8.038,0.0
1,normal,150,0,0,45,paymentservice,payment,49,1,1,1,0,8.038,0.0
1,normal,150,0,0,45,productcatalogservice,server,103,1,2,2,0,8.038,0.0
1,normal,150,0,0,45,recommendationservice,server,68,1,1,1,0,8.038,0.0
1,normal,150,0,0,45,redis-cart,-,,1,1,1,0,8.038,0.0
1,normal,150,0,0,45,shippingservice,server,41,1,1,1,0,8.038,0.0
