cycle,arm,target_rate,iter_rate,dropped,failed_rate,p50,p99,running_cores,pending_cores,eff_iter_per_running_core,pods,pending,node_cpu_sec,softirq_cpu_sec,k6_cpu_sec,prod_p50,cart_p50,chk_p50,prod_p99,cart_p99,chk_p99,replicas,limit_x,dropped_win,started,replicas_at_window_start,replicas_changed_in_window,browse_rate_target,browse_rate,browse_dropped_win,browse_p50,browse_p99,rs_scale,limit_scale,reserved_core_sec,pending_core_sec,reserved_avg_cores,n_samples
7,frontrecocatalog,350,350.0,1554,0,77.2,755.2,6.3,0.0,55.6,33,0,1610.5,89.99,60.12,64.5,70.3,95.3,799.0,458.2,837.5,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,0,42001,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
7,frontrecocatalog,400,399.5,61,0,257.6,924.1,6.3,0.0,63.4,33,0,1748.4,92.72,72.58,233.1,248.5,293.8,841.9,518.4,1163.6,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,60,47940,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
7,mega,350,350.0,0,0,51.2,565.9,6.3,0.0,55.6,5,0,1680.8,67.47,66.87,45.7,49.6,57.9,750.1,401.3,497.4,megapod:4 redis-cart:1,0,0,42001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
7,mega,400,400.0,0,0,249.6,852.9,6.3,0.0,63.5,5,0,1811.4,68.8,72.86,236.9,249.2,263.3,852.1,526.6,1113.7,megapod:4 redis-cart:1,0,0,48001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
8,normal,350,347.4,593,0,656.8,1855.5,6.3,0.0,55.1,41,0,1656.6,113.97,67.83,637.4,638.8,692.4,1735.8,1735.1,2355.9,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,311,41689,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
8,normal,400,339.7,9475,0,4129.3,5109.3,6.3,0.0,53.9,41,0,1551.0,111.77,67.83,4110.6,4120.7,4157.8,5049.4,5020.0,5176.0,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,7231,40769,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:2 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
8,frontrecocatalog,350,350.0,0,0,78.4,781.8,6.3,0.0,55.6,33,0,1646.1,92.79,66.27,55.1,61.5,149.2,756.6,418.4,964.0,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,0,42001,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
8,frontrecocatalog,400,399.5,95,0,349.4,1158.5,6.3,0.0,63.4,33,0,1763.8,90.2,71.5,230.5,245.4,621.6,785.8,588.7,1345.7,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,62,47938,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
8,mega,350,350.0,0,0,49.3,516.0,6.3,0.0,55.6,5,0,1561.2,63.31,65.42,43.9,47.4,55.7,705.4,386.7,428.9,megapod:4 redis-cart:1,0,0,42001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
8,mega,400,400.0,0,0,281.5,873.5,6.3,0.0,63.5,5,0,1726.2,64.63,65.29,268.8,281.9,293.9,853.1,535.7,1231.0,megapod:4 redis-cart:1,0,0,48001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
9,normal,350,347.1,1773,0,800.1,5948.5,6.3,0.0,55.1,41,0,1626.6,110.65,66.62,710.5,705.9,1127.1,2597.8,2521.7,7198.2,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,346,41654,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:3 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
9,normal,400,324.4,15316,0,2753.7,6933.0,6.3,0.0,51.5,41,0,1526.0,109.49,64.04,3044.7,2489.8,2789.4,6677.3,6709.7,7393.1,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:3 redis-cart:1 shippingservice:4,0,9072,38928,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:2 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
9,frontrecocatalog,350,350.0,0,0,53.7,739.5,6.3,0.0,55.6,33,0,1647.2,93.08,66.35,43.4,49.7,67.9,695.1,388.2,983.0,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,0,42001,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
9,frontrecocatalog,400,399.9,16,0,206.8,985.6,6.3,0.0,63.5,33,0,1738.4,91.39,69.77,182.2,198.0,243.9,845.0,525.4,1339.1,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,15,47985,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
9,mega,350,350.0,0,0,53.0,578.6,6.3,0.0,55.6,5,0,1699.0,67.92,64.0,47.1,51.6,59.9,738.1,383.8,455.0,megapod:4 redis-cart:1,0,0,42001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
9,mega,400,400,0,0,243.0,789.1,6.3,0.0,63.5,5,0,1809.7,69.09,71.42,231.5,242.0,255.1,794.8,528.2,1072.2,megapod:4 redis-cart:1,0,0,48000,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
10,normal,350,349.6,265,0,408.9,1561.0,6.3,0.0,55.5,41,0,1682.5,113.64,67.93,369.9,377.3,493.2,1097.8,1094.0,1813.7,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,42,41958,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
10,normal,400,355.2,7633,0,2863.2,12464.2,6.3,0.0,56.4,41,0,1652.8,109.24,64.32,1941.2,1963.1,5085.9,6041.1,6275.0,17663.7,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:3 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,5371,42629,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:2 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
10,frontrecocatalog,350,350.0,0,0,114.2,1212.2,6.3,0.0,55.6,33,0,1660.6,91.76,65.89,76.1,83.6,237.9,832.1,422.8,1490.8,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,0,42001,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
10,frontrecocatalog,400,399.5,252,0,388.1,1767.4,6.3,0.0,63.4,33,0,1784.1,94.49,72.85,254.0,268.4,892.0,892.7,704.5,2037.3,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,60,47940,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
10,mega,350,350,0,0,57.9,611.4,6.3,0.0,55.6,5,0,1709.2,67.64,66.57,52.0,56.4,65.4,780.7,415.2,517.1,megapod:4 redis-cart:1,0,0,42000,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
10,mega,400,400.0,0,0,234.5,783.2,6.3,0.0,63.5,5,0,1817.7,68.85,72.51,224.2,232.8,247.0,815.1,518.9,1123.3,megapod:4 redis-cart:1,0,0,48001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
11,normal,350,334.1,3113,0,2102.7,6489.4,6.3,0.0,53.0,41,0,1516.4,108.6,65.7,2065.7,1943.7,2209.2,5425.5,5425.9,8026.6,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,1903,40097,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:3 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
11,normal,400,377.3,7967,0,2713.0,7863.0,6.3,0.0,59.9,41,0,1651.5,110.33,68.98,2524.0,2590.3,3275.0,5820.2,5775.4,8979.6,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,2725,45275,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:2 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
11,frontrecocatalog,350,350.0,78,0,71.2,859.0,6.3,0.0,55.6,33,0,1642.2,92.46,59.04,56.4,61.1,98.7,761.3,396.2,1073.0,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,0,42001,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
11,frontrecocatalog,400,398.6,174,0,219.0,1323.2,6.3,0.0,63.3,33,0,1761.2,92.79,61.44,195.6,202.5,264.5,788.1,528.5,1671.3,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,163,47837,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
11,mega,350,350.0,0,0,54.7,702.9,6.3,0.0,55.6,5,0,1609.7,64.56,60.89,48.8,53.3,61.6,802.0,449.9,694.5,megapod:4 redis-cart:1,0,0,42001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
11,mega,400,400.0,0,0,262.2,812.6,6.3,0.0,63.5,5,0,1768.8,65.65,71.92,249.7,261.6,276.3,788.8,531.9,1116.1,megapod:4 redis-cart:1,0,0,48001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
12,normal,350,319.1,6329,0,4133.3,5364.8,6.3,0.0,50.7,41,0,1547.0,109.35,63.87,4108.5,4088.2,4206.0,5223.1,5046.3,7532.8,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:3 redis-cart:1 shippingservice:4,0,3708,38292,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:2 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
12,normal,400,330.7,14498,0,2984.6,6875.7,6.3,0.0,52.5,41,0,1523.3,110.64,57.05,2963.0,2686.1,3318.9,6838.8,6803.5,7146.5,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:4,0,8314,39686,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 productcatalogservice:4 recommendationservice:2 redis-cart:1 shippingservice:4,yes,0,0,0,0,0,1,0,756.0,0.0,6.300,8
12,frontrecocatalog,350,350.0,1575,0,59.2,893.9,6.3,0.0,55.6,33,0,1601.1,92.79,66.58,38.1,44.4,175.6,741.9,356.1,1085.4,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,0,42001,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
12,frontrecocatalog,400,399.7,35,0,217.6,1134.2,6.3,0.0,63.4,33,0,1559.0,81.91,66.11,137.9,157.2,753.8,865.6,505.8,1224.2,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,0,35,47965,adservice:4 cartservice:4 checkoutservice:4 currencyservice:4 emailservice:4 frontend:4 paymentservice:4 redis-cart:1 shippingservice:4,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
12,mega,350,350.0,0,0,50.9,561.5,6.3,0.0,55.6,5,0,1700.7,68.31,66.92,45.2,49.3,57.8,728.1,407.5,469.9,megapod:4 redis-cart:1,0,0,42001,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
12,mega,400,399.8,20,0,324.3,943.5,6.3,0.0,63.5,5,0,1813.2,68.49,71.18,310.8,324.0,339.1,833.0,567.1,1229.6,megapod:4 redis-cart:1,0,19,47981,megapod:4 redis-cart:1,no,0,0,0,0,0,1,0,756.0,0.0,6.300,8
