cycle,arm,target_rate,iter_rate,dropped,failed_rate,p50,p99,running_cores,pending_cores,eff_iter_per_running_core,pods,pending,node_cpu_sec,softirq_cpu_sec,k6_cpu_sec,prod_p50,cart_p50,chk_p50,prod_p99,cart_p99,chk_p99,replicas,limit_x,dropped_win,started,replicas_at_window_start,replicas_changed_in_window,browse_rate_target,browse_rate,browse_dropped_win,browse_p50,browse_p99,rs_scale,limit_scale,reserved_core_sec,pending_core_sec,reserved_avg_cores,n_samples
2,normal,100,100.0,0,0,8.0,617.3,9.4,0.0,10.6,32,0,1384.9,108.97,57.91,6.9,7.0,10.3,692.1,122.6,707.1,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:6 recommendationservice:6 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:6 recommendationservice:6 redis-cart:1 shippingservice:1,no,200,200,0,6.6,711.0,0.3333,0,2256.5,0.0,9.402,16
2,normal,100,99.9,25,0,8.2,669.4,9.88,0.0,10.1,34,0,1556.1,126.34,65.76,6.9,7.3,10.6,717.6,134.6,854.5,adservice:1 cartservice:7 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:6 recommendationservice:6 redis-cart:1 shippingservice:1,0,24,23976,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:6 recommendationservice:6 redis-cart:1 shippingservice:1,yes,300,300,0,6.5,719.7,0.3333,0,2369.6,0.0,9.873,16
2,frontcatalog,100,100,0,0,6.0,376.8,5.88,0.0,17.0,17,0,852.3,55.97,32.6,5.1,5.8,8.2,381.6,68.6,561.0,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 recommendationservice:3 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:3 paymentservice:1 recommendationservice:3 redis-cart:1 shippingservice:1,no,0,0,0,0,0,0.3333,0,1411.4,0.0,5.881,16
2,frontcatalog,100,100.0,0,0,7.0,770.3,6.83,0.0,14.6,20,0,1040.4,67.75,44.59,6.2,6.2,9.0,819.4,188.2,887.3,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 recommendationservice:4 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 recommendationservice:4 redis-cart:1 shippingservice:1,yes,100,100,0,6.2,807.4,0.3333,0,1611.7,0.0,6.716,16
2,frontcatalog,100,100,0,0,7.7,600.4,9.4,0.0,10.6,26,0,1285.9,84.97,55.97,6.2,6.8,10.1,758.9,183.9,521.4,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 recommendationservice:6 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 recommendationservice:6 redis-cart:1 shippingservice:1,no,200,200.0,0,6.1,783.8,0.3333,0,2256.5,0.0,9.402,16
2,frontcatalog,100,100.0,0,0,8.2,659.5,10.35,0.0,9.7,29,0,1565.2,101.55,67.22,6.8,7.2,10.5,719.3,181.0,783.0,adservice:1 cartservice:7 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 recommendationservice:7 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 recommendationservice:7 redis-cart:1 shippingservice:1,yes,300,300,0,6.5,770.1,0.3333,0,2464.0,1.8,10.266,16
2,frontreco,100,100.0,0,0,6.1,498.9,6.49,0.0,15.4,18,0,851.3,66.09,32.9,5.3,5.8,8.3,598.3,78.9,629.3,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:4 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 redis-cart:1 shippingservice:1,no,0,0,0,0,0,0.3333,0,1556.9,0.0,6.487,16
2,frontreco,100,100.0,0,0,7.0,707.0,7.43,0.0,13.5,21,0,1087.7,83.87,44.66,6.2,6.3,9.1,744.9,119.5,842.7,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:5 paymentservice:1 productcatalogservice:4 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:5 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:4 redis-cart:1 shippingservice:1,yes,100,100.0,0,6.3,748.9,0.3333,0,1666.0,0.0,6.942,16
2,frontreco,100,100,0,0,7.7,686.9,9.4,0.0,10.6,26,0,1385.1,107.76,56.42,6.2,7.0,10.2,774.3,127.1,774.9,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:6 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:6 paymentservice:1 productcatalogservice:6 redis-cart:1 shippingservice:1,no,200,200.0,0,6.1,774.0,0.3333,0,2256.5,0.0,9.402,16
2,frontreco,100,100.0,35,0,7.8,612.4,10.01,0.0,10.0,27,0,1575.3,123.85,65.61,6.6,7.1,10.2,722.3,124.2,645.7,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:6 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 cartservice:6 checkoutservice:1 currencyservice:2 emailservice:1 frontend:7 paymentservice:1 productcatalogservice:6 redis-cart:1 shippingservice:1,no,300,300.0,0,6.3,714.7,0.3333,0,2401.9,0.0,10.008,16
2,frontcart,100,100,0,0,6.0,10.5,6.24,0.0,16.0,17,0,842.2,66.02,32.87,5.2,5.8,8.2,8.3,8.6,11.9,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:3 redis-cart:1 shippingservice:1,0,0,24000,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:3 recommendationservice:3 redis-cart:1 shippingservice:1,no,0,0,0,0,0,0.3333,0,1497.6,0.0,6.240,16
2,frontcart,100,100.0,0,0,6.9,531.1,6.71,0.0,14.9,19,0,1046.7,81.78,42.16,6.2,6.2,8.9,638.4,127.4,575.6,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:1,0,0,24001,adservice:1 checkoutservice:1 currencyservice:1 emailservice:1 frontend:4 paymentservice:1 productcatalogservice:4 recommendationservice:4 redis-cart:1 shippingservice:1,no,100,100.0,0,6.3,659.5,0.3333,0,1609.9,0.0,6.708,16
